DEPTH,WELL,CALI,CGR,DT,DTC,DTS,GR,NPHI,PE,POTA,RHOB,RT,RXO,SGR,THOR,URAN,LITHOLOGY
4062.0698,C,8.4874,44.3071,80.8176,-999.25,128.1402,52.6889,0.286195,5.4766,2.0135,2.6889,15.1166,13.9133,52.6889,4.5788,0.9332,2
4062.2222,C,8.4879,53.5146,80.8032,-999.25,128.1402,64.196,0.28389,5.4072,2.5143,2.692,9.6068,9.1486,64.196,5.2036,1.1892,2
4062.3746,C,8.4933,62.5963,80.9844,-999.25,128.1402,74.0646,0.27128,5.1606,2.8378,2.6908,6.2744,4.4038,74.0646,6.4963,1.2768,2
4062.527,C,8.4971,70.9399,81.2058,-999.25,128.1402,80.5001,0.266781,4.8507,2.9622,2.6857,4.3971,1.9854,80.5001,8.3701,1.0644,6
4062.6794,C,8.5089,75.3338,81.2952,-999.25,128.1402,83.3721,0.26512,4.4456,2.964,2.6738,3.4612,0.8256,83.3721,9.6097,0.8949,1
4062.8318,C,8.5203,80.3214,81.2747,-999.25,128.1402,84.8224,0.270741,4.2758,3.1231,2.6697,3.0105,0.6253,84.8224,10.3934,0.5011,1
4062.9842,C,8.5335,83.832,80.9972,-999.25,128.1402,86.701,0.278869,4.2506,3.3842,2.6743,2.7434,0.5899,86.701,10.3528,0.3194,3
4063.1366,C,8.5453,85.382,80.5671,-999.25,128.1402,89.936,0.247268,4.3214,3.6584,2.6705,2.5004,0.7345,89.936,9.7042,0.507,3
4063.289,C,8.5358,83.7888,80.1837,-999.25,128.1402,94.7146,0.205248,4.3344,3.922,2.6468,2.2721,0.844,94.7146,8.2057,1.2164,3
4063.4414,C,8.5208,83.574,79.9732,-999.25,128.2368,96.8891,0.193623,4.2168,3.908,2.627,2.1443,0.6539,96.8891,8.2001,1.4824,3
4063.5938,C,8.5175,82.6176,79.9322,-999.25,128.4475,95.7553,0.179105,4.0725,3.7813,2.6055,2.2159,0.4746,95.7553,8.4318,1.4627,1
4063.7462,C,8.5147,84.1821,80.0346,-999.25,128.9161,92.4582,0.1849,4.1452,3.6341,2.6057,2.4838,0.6009,92.4582,9.46,0.9214,3
4063.8986,C,8.5125,89.5199,80.2214,-999.25,129.3422,91.5715,0.190571,4.4131,3.4713,2.6402,2.8824,1.3479,91.5715,11.6212,0.2284,3
4064.051,C,8.5116,96.6216,80.2959,-999.25,129.452,98.701,0.19753,4.5278,3.4822,2.6655,3.1758,2.6248,98.701,13.593,0.2315,4
4064.2034,C,8.5223,107.4253,80.4792,-999.25,129.4942,109.5989,0.238153,4.5034,3.668,2.6568,3.1928,2.8828,109.5989,15.9212,0.242,4
4064.3558,C,8.5287,112.6515,80.5375,-999.25,129.252,114.8604,0.251702,4.5239,3.8068,2.6379,3.0372,2.194,114.8604,16.8532,0.2459,4
4064.5082,C,8.5448,117.3935,80.4971,-999.25,129.0881,119.6138,0.253507,4.7724,3.912,2.6359,2.7977,2.0214,119.6138,17.781,0.2472,4
4064.6606,C,8.5572,112.2205,80.3764,-999.25,129.1426,114.3377,0.237337,5.4086,3.8384,2.6361,2.7155,2.1042,114.3377,16.6056,0.2357,4
4064.813,C,8.4922,93.2448,80.2299,-999.25,129.423,95.1452,0.240692,5.7141,3.4904,2.6222,2.7839,2.0305,95.1452,12.6023,0.2116,4
4064.9654,C,8.694,69.298,80.0746,-999.25,129.6793,71.8033,0.241087,6.0554,2.9263,2.6062,3.1524,2.1352,71.8033,8.0465,0.2789,6
4065.1178,C,8.6931,44.8857,79.975,-999.25,129.9004,53.9741,0.153503,6.1689,2.0388,2.6035,3.9411,2.7164,53.9741,4.6429,1.0119,2
4065.2702,C,8.6916,29.231,79.9686,-999.25,130.0072,44.5027,0.037242,6.0142,1.3864,2.5944,5.5762,6.0061,44.5027,2.7904,1.7003,2
4065.4226,C,8.6866,21.7444,80.0246,-999.25,130.113,40.7388,0.026633,5.7425,1.1082,2.5872,8.43,11.3397,40.7388,1.7707,2.1147,2
4065.575,C,8.6837,21.5929,80.1612,-999.25,130.2261,38.563,0.036332,5.2739,1.2064,2.5843,12.3403,12.7861,38.563,1.3377,1.8894,2
4065.7274,C,8.6839,26.6622,80.3072,-999.25,130.3704,38.6057,0.036406,5.0132,1.354,2.5823,13.8604,7.1436,38.6057,2.1901,1.3297,2
4065.8798,C,8.6829,38.2318,80.5929,-999.25,130.7928,42.1132,0.0464,5.0145,1.6413,2.5748,10.8534,3.6771,42.1132,4.3328,0.4321,2
4066.0322,C,8.6816,49.7826,81.1849,-999.25,131.5493,51.3409,0.07879,5.1325,1.9112,2.571,7.0641,2.7806,51.3409,6.539,0.1735,2
4066.1846,C,8.6807,66.7283,81.9556,-999.25,132.9068,68.5343,0.141238,5.2969,2.351,2.5766,4.5788,2.2721,68.5343,9.6013,0.2011,2
4066.337,C,8.6784,83.9503,82.6957,-999.25,135.6477,85.9438,0.190838,5.4549,2.7889,2.5825,3.345,1.9325,85.9438,12.75,0.2219,2
4066.4894,C,8.5706,103.2046,83.3995,-999.25,139.6814,105.3761,0.252564,5.8105,3.2742,2.5817,2.687,1.8029,105.3761,16.2872,0.2418,4
4066.6418,C,8.5491,116.2542,84.9246,-999.25,142.5835,118.5249,0.262584,6.0535,3.5716,2.58,2.3907,1.7324,118.5249,18.8094,0.2528,4
4066.7942,C,8.5626,125.771,87.2193,-999.25,145.8047,128.1073,0.266163,6.2972,3.8151,2.5867,2.2422,1.6779,128.1073,20.5431,0.2601,4
4066.9466,C,8.5736,125.5443,89.578,-999.25,148.818,127.8729,0.276447,6.4345,3.7988,2.591,2.194,1.6694,127.8729,20.5434,0.2593,4
4067.099,C,8.5544,120.8581,91.1026,-999.25,151.9136,123.1739,0.280313,6.5971,3.6986,2.5843,2.1755,1.656,123.1739,19.6114,0.2578,4
4067.2514,C,8.5578,113.4294,91.5593,-999.25,154.6045,115.7395,0.282213,6.6804,3.3822,2.5713,2.1727,1.6653,115.7395,18.7595,0.2572,4
4067.4038,C,8.5461,110.3817,91.668,-999.25,156.5799,112.6868,0.289948,6.7299,3.2083,2.5666,2.174,1.6314,112.6868,18.5851,0.2566,4
4067.5562,C,8.5536,111.2885,91.6915,-999.25,158.3738,113.5918,0.293221,6.9526,3.14,2.5704,2.157,1.6412,113.5918,19.1137,0.2564,4
4067.7086,C,8.5404,108.7458,91.6648,-999.25,159.6797,111.021,0.273748,7.0686,3.1447,2.5741,2.1531,1.6282,111.021,18.3736,0.2533,4
4067.861,C,8.5767,99.7467,91.6458,-999.25,160.5938,102.9332,0.277449,6.4066,2.9526,2.5775,2.1444,1.5548,102.9332,16.5824,0.3548,4
4068.0134,C,8.5901,93.3601,91.6037,-999.25,160.6124,100.0622,0.285244,5.6571,2.8123,2.5821,2.1689,1.4909,100.0622,15.3271,0.7462,4
4068.1658,C,8.597,94.7842,91.5266,-999.25,159.9887,99.7382,0.266012,5.6679,2.7137,2.6154,2.2246,1.5709,99.7382,16.1227,0.5515,4
4068.3182,C,8.6163,100.25,91.4151,-999.25,158.9057,102.4599,0.274356,6.1949,2.7601,2.6806,2.3485,1.6844,102.4599,17.4896,0.246,4
4068.4706,C,8.5341,105.564,91.3014,-999.25,157.4752,107.8633,0.282602,6.5449,2.683,2.7548,2.565,1.7141,107.8633,19.3036,0.256,4
4068.623,C,8.5151,105.6571,91.2323,-999.25,155.4888,108.354,0.280723,6.2548,2.5423,2.7661,2.8272,1.8224,108.354,19.8889,0.3003,4
4068.7754,C,8.5135,101.6143,91.2065,-999.25,153.6045,107.0111,0.280493,5.7704,2.3174,2.7506,3.0807,1.8871,107.0111,19.6342,0.6009,4
4068.9278,C,8.5206,99.9682,90.8586,-999.25,152.3309,106.0481,0.276674,5.7921,2.2766,2.7346,3.1856,1.8592,106.0481,19.3292,0.6769,4
4069.0802,C,8.5452,102.5896,89.9099,-999.25,152.3248,105.3183,0.271702,6.0837,2.5022,2.6802,3.1518,1.832,105.3183,19.1775,0.3038,4
4069.2326,C,8.5776,106.1023,88.3745,-999.25,153.3147,108.3398,0.257081,6.1548,2.7537,2.639,3.0105,1.7339,108.3398,19.1757,0.2491,4
4069.385,C,8.6083,110.5202,86.9592,-999.25,154.4377,112.7793,0.249066,6.0817,3.0427,2.6031,2.8711,1.7349,112.7793,19.2821,0.2515,4
4069.5374,C,8.6182,110.9796,86.3293,-999.25,155.2764,113.2401,0.245409,6.1044,3.2056,2.5879,2.7848,1.8524,113.2401,18.7657,0.2517,4
4069.6898,C,8.6267,112.2459,86.6265,-999.25,154.5607,114.5132,0.246996,6.0648,3.3643,2.5868,2.7552,1.8969,114.5132,18.4948,0.2524,4
4069.8422,C,8.6334,109.0529,86.4655,-999.25,153.2629,111.2699,0.246488,5.7005,3.5482,2.5923,2.7652,2.0018,111.2699,16.8586,0.2468,4
4069.9946,C,8.6374,105.2878,86.0508,-999.25,151.4518,107.4419,0.248926,5.2524,3.7153,2.5907,2.7824,2.1554,107.4419,15.127,0.2398,4
4070.147,C,8.6312,102.1967,85.5948,-999.25,148.6059,104.321,0.247702,5.5808,3.6939,2.5889,2.7807,2.1039,104.321,14.3348,0.2365,4
4070.2994,C,8.6302,100.3153,84.9477,-999.25,145.4572,102.4345,0.256018,6.3854,3.4989,2.5929,2.7575,1.8626,102.4345,14.5749,0.2359,4
4070.4518,C,8.6679,97.5128,83.8189,-999.25,142.2218,99.5948,0.268405,6.4731,3.3117,2.5954,2.7568,1.5828,99.5948,14.5227,0.2318,4
4070.6042,C,8.5574,91.7555,81.9837,-999.25,139.459,93.746,0.251329,6.3106,3.0719,2.6053,2.8659,1.3837,93.746,13.8413,0.2216,4
4070.7566,C,8.561,86.8835,80.1591,-999.25,137.5453,88.7962,0.233612,6.1559,2.9659,2.6134,3.2404,1.6194,88.7962,12.8797,0.2129,3
4070.909,C,8.611,80.0022,79.1383,-999.25,136.3624,81.8198,0.180118,5.5341,2.8086,2.6167,3.8249,1.7799,81.8198,11.5514,0.2024,1
4071.0614,C,8.6568,75.3235,79.4903,-999.25,136.6085,77.0887,0.144256,5.2371,2.7282,2.6119,4.4511,2.1425,77.0887,10.543,0.1965,1
4071.2138,C,8.6387,71.4095,80.5778,-999.25,137.6857,73.1204,0.131389,5.3913,2.7477,2.6015,4.6867,2.1683,73.1204,9.355,0.1905,6
4071.3662,C,8.6395,75.0642,81.6885,-999.25,139.7791,76.8243,0.165163,5.513,2.8649,2.6069,4.3862,1.7235,76.8243,9.9266,0.196,1
4071.5186,C,8.6365,83.6075,82.638,-999.25,142.4862,85.481,0.235998,5.3424,3.0129,2.634,3.7934,1.1915,85.481,11.7634,0.2086,3
4071.671,C,8.6375,91.3591,83.515,-999.25,145.0248,93.3663,0.255375,5.3818,3.0404,2.6379,3.288,1.4836,93.3663,13.8539,0.2235,4
4071.8234,C,8.636,98.5556,84.3797,-999.25,148.2218,100.705,0.263438,5.9418,3.1112,2.623,2.9391,1.3852,100.705,15.6147,0.2393,4
4071.9758,C,8.6504,102.0086,85.1682,-999.25,151.4776,104.223,0.278578,7.0354,3.0997,2.6064,2.7252,1.1543,104.223,16.6403,0.2465,4
4072.1282,C,8.6452,102.172,85.7459,-999.25,154.433,104.3793,0.289208,7.4485,2.9287,2.6102,2.6206,0.9269,104.3793,17.3656,0.2457,4
4072.2806,C,8.6722,100.2916,85.8698,-999.25,156.5294,102.4763,0.281069,7.4232,2.7057,2.6082,2.5701,0.9573,102.4763,17.7176,0.2432,4
4072.433,C,8.6636,100.0752,85.2477,-999.25,156.1682,102.2523,0.287418,7.2604,2.5957,2.6022,2.6467,1.2071,102.2523,18.0927,0.2424,4
4072.5854,C,8.6477,100.2223,83.1189,-999.25,153.4595,102.3957,0.281017,7.0404,2.5742,2.6169,2.8992,1.3654,102.3957,18.2198,0.242,4
4072.7378,C,8.6418,98.0016,79.7682,-999.25,147.5131,100.1594,0.263898,6.8721,2.5701,2.6367,3.35,1.5653,100.1594,17.606,0.2402,4
4072.8902,C,8.6282,88.243,74.0137,-999.25,139.6903,90.3117,0.234851,6.4132,2.5238,2.6567,3.9018,2.3455,90.3117,15.0204,0.2303,3
4073.0426,C,8.6029,80.6012,67.986,-999.25,130.1604,82.5894,0.197464,6.0778,2.4798,2.6654,4.5888,3.3793,82.5894,13.0267,0.2214,1
4073.195,C,8.6056,73.1767,61.7228,-999.25,121.6962,75.0693,0.166651,5.9064,2.4999,2.6716,5.1851,2.9221,75.0693,10.8401,0.2107,6
4073.3474,C,8.6054,71.0248,58.2286,-999.25,114.6069,72.8388,0.162,5.831,2.5786,2.6695,5.9476,2.6552,72.8388,9.917,0.202,6
4073.4998,C,8.5972,70.8928,56.1365,-999.25,109.6623,72.621,0.144882,5.7103,2.587,2.6653,7.1935,2.2543,72.621,9.8462,0.1924,6
4073.6522,C,8.5613,67.061,55.4876,-999.25,106.416,68.6964,0.090485,5.5797,2.3899,2.6798,9.497,2.4658,68.6964,9.5412,0.1821,2
4073.8046,C,8.5405,61.2538,55.0928,-999.25,104.2278,62.8215,0.06785,5.5523,2.0841,2.6941,13.942,2.5847,62.8215,9.1077,0.1745,2
4073.957,C,8.5171,48.8921,54.7215,-999.25,102.9535,50.4513,0.049427,5.4427,1.5397,2.6967,20.2427,6.1215,50.4513,7.7612,0.1736,2
4074.1094,C,8.5267,40.2545,54.1528,-999.25,101.9648,42.9645,0.042455,5.3807,1.3079,2.6971,25.6266,9.6666,42.9645,6.2301,0.3017,5
4074.2618,C,8.5329,34.0583,53.3211,-999.25,101.34,39.1093,0.039265,5.4468,1.2625,2.6949,27.7032,11.1461,39.1093,4.6523,0.5624,5
4074.4142,C,8.5104,28.7043,52.4228,-999.25,100.858,33.2962,0.022731,5.8634,1.2997,2.6861,27.7584,9.343,33.2962,2.9851,0.5112,5
4074.5666,C,8.5336,25.9215,51.7767,-999.25,100.4306,28.9057,0.013735,6.313,1.2271,2.6953,30.1376,6.7939,28.9057,2.4837,0.3322,3
4074.719,C,8.5583,22.4901,50.288,-999.25,100.284,25.2959,0.005103,6.7484,1.0857,2.716,37.009,5.7543,25.2959,2.0715,0.3124,3
4074.8714,C,8.5696,21.335,50.4389,-999.25,100.2621,24.1333,0.002196,6.6108,1.0573,2.7071,50.4241,7.6334,24.1333,1.8565,0.3115,3
4075.0238,C,8.5717,19.5132,50.5898,-999.25,100.3437,23.3837,-0.000161,6.4109,1.0962,2.6888,73.1768,10.6474,23.3837,1.1851,0.4309,3
4075.1762,C,8.5452,16.822,50.7407,-999.25,100.428,22.3945,-0.002313,6.3972,1.073,2.6719,97.2262,12.236,22.3945,0.5136,0.6204,3
4075.3286,C,8.5337,15.0744,50.8916,-999.25,100.3938,21.3065,-0.003654,6.5998,1.0098,2.6671,97.0296,12.5692,21.3065,0.2684,0.6939,3
4075.481,C,8.5067,15.4488,51.0425,-999.25,100.6316,21.2627,-0.004116,6.9166,1.0389,2.6659,78.5666,13.7539,21.2627,0.2592,0.6473,3
4075.6334,C,8.4939,18.8381,51.247,-999.25,101.0843,23.1453,-0.00269,7.0433,1.1485,2.6724,60.4296,12.7085,23.1453,0.7858,0.4795,3
4075.7858,C,8.4851,25.0197,51.9803,-999.25,101.5024,27.8026,0.001598,6.9554,1.317,2.6774,48.0524,9.6178,27.8026,1.8711,0.3098,3
4075.9382,C,8.4737,30.0134,52.8209,-999.25,101.5839,31.65,0.00569,6.8044,1.3788,2.6787,40.1494,8.2503,31.65,3.0429,0.1822,5
4076.0906,C,8.4847,34.3477,53.5769,-999.25,101.6046,35.6065,0.015247,6.3128,1.4013,2.6814,35.5326,10.1121,35.6065,4.1835,0.1401,5
4076.243,C,8.487,35.0896,54.2066,-999.25,102.2544,36.5495,0.021788,5.838,1.4044,2.6764,32.6439,10.7228,36.5495,4.3817,0.1625,5
4076.3954,C,8.4895,33.6981,54.7887,-999.25,103.3345,36.5776,0.026248,5.492,1.4486,2.673,31.0172,11.1601,36.5776,3.8113,0.3206,5
4076.5478,C,8.4869,29.7232,55.2178,-999.25,104.2591,36.3895,0.031533,5.2981,1.3846,2.6731,31.294,10.7632,36.3895,2.9376,0.7422,5
4076.7002,C,8.4851,25.9717,55.3625,-999.25,104.6541,35.7963,0.033846,5.2287,1.2674,2.668,33.2817,11.2244,35.7963,2.3382,1.0938,5
4076.8526,C,8.4842,26.1578,55.0654,-999.25,104.7376,35.0106,0.028601,5.1153,1.2376,2.6734,38.7341,11.4607,35.0106,2.509,0.9856,5
4077.005,C,8.4842,27.2937,54.5649,-999.25,104.9359,34.0214,0.023726,5.1052,1.263,2.6855,47.2484,12.8365,34.0214,2.7306,0.749,5
4077.1574,C,8.482,30.7616,54.1125,-999.25,105.2904,32.9433,0.018487,5.1707,1.3134,2.6903,58.9586,13.1874,32.9433,3.5148,0.2429,5
4077.3098,C,8.4819,31.3206,53.8235,-999.25,105.4886,32.4491,0.015308,5.258,1.2726,2.694,72.4332,12.9454,32.4491,3.8351,0.1256,5
4077.4622,C,8.4803,31.3067,53.6881,-999.25,105.2659,32.4178,0.014604,5.4861,1.2524,2.7004,85.5803,12.2578,32.4178,3.9117,0.1237,5
4077.6146,C,8.4753,29.9188,53.6168,-999.25,104.6848,31.0381,0.013551,5.7919,1.2113,2.7017,98.4645,13.0505,31.0381,3.6809,0.1246,5
4077.767,C,8.4754,29.0288,53.4775,-999.25,103.8987,31.0367,0.014286,6.0108,1.2097,2.7018,110.7034,12.7434,31.0367,3.4345,0.2235,5
4077.9194,C,8.4807,26.8197,53.1469,-999.25,103.1827,30.7845,0.016144,6.2655,1.1959,2.6954,119.6696,12.9799,30.7845,2.8628,0.4414,5
4078.0718,C,8.4882,26.9727,52.6263,-999.25,102.6217,30.0077,0.014771,6.7058,1.2429,2.6926,121.4696,11.5888,30.0077,2.7194,0.3379,5
4078.2242,C,8.5008,28.3521,52.075,-999.25,102.0183,29.7482,0.014153,7.2384,1.2981,2.6997,116.1883,10.3468,29.7482,2.8917,0.1554,5
4078.3766,C,8.4912,29.7262,51.7082,-999.25,101.1265,30.7994,0.015138,7.3568,1.2811,2.7147,108.1072,10.6002,30.7994,3.3491,0.1195,5
4078.529,C,8.4881,28.1118,51.6111,-999.25,100.3546,29.1623,0.015176,7.257,1.1711,2.7205,98.9814,11.8853,29.1623,3.3279,0.117,5
4078.6814,C,8.4827,26.0595,51.6755,-999.25,99.791,27.0988,0.014734,7.3434,1.0951,2.7245,91.4762,12.4448,27.0988,3.047,0.1157,3
4078.8338,C,8.4817,24.2315,51.7508,-999.25,99.6603,25.5012,0.01452,7.1058,1.0839,2.7267,86.3604,12.3517,25.5012,2.5729,0.1414,3
4078.9862,C,8.4777,25.5492,51.77,-999.25,99.6855,26.5906,0.013063,6.1747,1.2143,2.7253,80.5229,11.4532,26.5906,2.4292,0.1159,3
4079.1386,C,8.4746,28.0479,51.7556,-999.25,99.6966,29.0547,0.013096,5.6869,1.327,2.7277,72.8731,10.4125,29.0547,2.6908,0.1121,5
4079.291,C,8.4713,27.9836,51.7409,-999.25,99.784,28.9721,0.016034,5.5985,1.3537,2.7364,64.099,9.5861,28.9721,2.5665,0.1101,5
4079.4434,C,8.4709,27.1483,51.7243,-999.25,99.8454,28.1347,0.016264,5.6308,1.3165,2.7418,57.3199,9.2664,28.1347,2.4771,0.1098,5
4079.5958,C,8.4714,25.7693,51.673,-999.25,99.7789,26.7269,0.016438,5.5414,1.2907,2.7457,53.2171,9.5625,26.7269,2.1882,0.1066,3
4079.7482,C,8.4756,24.8964,51.5971,-999.25,99.5337,25.8931,0.016063,5.332,1.3041,2.7358,51.5951,10.5209,25.8931,1.8873,0.111,3
4079.9006,C,8.4739,21.7956,51.507,-999.25,99.2325,24.9009,0.014445,5.3265,1.2546,2.7258,50.2081,10.8842,24.9009,1.2037,0.3457,3
4080.053,C,8.4716,18.7255,51.4766,-999.25,99.022,25.2101,0.013315,5.3751,1.1858,2.721,48.5822,9.267,25.2101,0.606,0.722,3
4080.2054,C,8.4579,18.0978,51.5425,-999.25,98.9272,25.1751,0.015248,5.4159,1.1419,2.7209,46.578,7.7504,25.1751,0.6019,0.7879,3
4080.3578,C,8.4605,21.7621,51.7792,-999.25,98.9567,24.9147,0.01833,5.5631,1.2025,2.7225,45.5373,7.8777,24.9147,1.4014,0.351,3
4080.5102,C,8.4587,23.8505,52.1251,-999.25,99.0269,24.9611,0.018494,5.6838,1.1981,2.7254,45.7957,8.459,24.9611,2.0112,0.1237,3
4080.6626,C,8.4704,24.4797,52.4556,-999.25,99.0733,25.4866,0.017446,5.6284,1.1579,2.7229,47.9534,9.0225,25.4866,2.3494,0.1121,3
4080.815,C,8.4762,24.0692,52.675,-999.25,99.0642,25.0993,0.016968,5.5069,1.1282,2.7146,51.3878,8.58,25.0993,2.3508,0.1147,3
4080.9674,C,8.4874,24.1999,52.7243,-999.25,98.9927,25.2228,0.016257,5.4097,1.2098,2.7116,55.7224,9.6478,25.2228,2.0642,0.1139,3
4081.1198,C,8.4929,24.6071,52.7453,-999.25,99.0403,25.594,0.015661,5.3074,1.323,2.714,62.4547,11.2678,25.594,1.7303,0.1099,3
4081.2722,C,8.4969,25.0562,53.0224,-999.25,99.4471,26.0178,0.015729,5.2545,1.3516,2.7141,71.4682,11.8395,26.0178,1.7439,0.1071,3
4081.4246,C,8.4962,24.1888,53.7715,-999.25,100.4614,25.5267,0.014565,5.2137,1.2768,2.7131,82.9845,11.7999,25.5267,1.7949,0.1489,3
4081.577,C,8.4952,23.1097,54.9252,-999.25,102.8112,25.8283,0.013063,5.3039,1.2031,2.7185,92.6264,12.3708,25.8283,1.7813,0.3027,3
4081.7294,C,8.4962,23.7751,56.1115,-999.25,106.2761,26.9601,0.013311,5.5459,1.2787,2.7194,73.3433,13.3448,26.9601,1.6699,0.3546,3
4081.8818,C,8.4955,25.8744,57.0161,-999.25,111.2566,27.8434,0.019737,5.7665,1.4308,2.711,37.5108,12.9232,27.8434,1.6618,0.2192,5
4082.0342,C,8.4885,29.8045,57.8053,-999.25,116.6536,30.861,0.030798,5.814,1.5802,2.7077,18.1171,8.2377,30.861,2.1839,0.1176,5
4082.1866,C,8.4674,35.7268,59.028,-999.25,122.0696,36.8472,0.05,6.3824,1.8134,2.7108,9.2548,3.8858,36.8472,2.9384,0.1247,5
4082.339,C,8.5079,42.5439,60.8505,-999.25,126.4109,43.7587,0.075491,7.114,2.1101,2.7093,5.8197,1.8577,43.7587,3.6952,0.1353,5
4082.4914,C,8.4765,54.6353,63.3534,-999.25,129.0008,56.0203,0.134829,7.4491,2.5284,2.6881,4.7857,1.7586,56.0203,5.4655,0.1542,2
4082.6438,C,8.4575,59.4916,65.3741,-999.25,129.2372,60.9693,0.153179,6.9024,2.6382,2.6707,5.4707,3.7484,60.9693,6.4076,0.1645,2
4082.7962,C,8.4891,55.2391,66.6348,-999.25,126.916,56.7141,0.10073,5.9947,2.3922,2.6543,8.3001,8.7109,56.7141,6.1778,0.1642,2
4082.9486,C,8.4867,41.9133,66.8389,-999.25,123.8307,44.3575,0.050157,5.8253,1.949,2.6485,17.2294,13.9624,44.3575,4.1558,0.2721,5
4083.101,C,8.4997,25.9595,66.2883,-999.25,120.7202,31.5811,0.027375,6.3347,1.4185,2.6497,39.4486,14.1084,31.5811,1.7349,0.6259,5
4083.2534,C,8.5329,20.2644,65.2709,-999.25,119.6437,26.7014,0.023759,7.003,1.2001,2.6599,136.1056,13.9307,26.7014,0.9857,0.7167,3
4083.4058,C,8.5788,14.4824,64.0813,-999.25,119.2947,23.9191,0.02147,7.4164,0.9972,2.6711,363.9892,14.3853,23.9191,0.1505,1.0506,3
4083.5582,C,8.5976,12.3502,62.1608,-999.25,119.9162,22.8523,0.02049,6.9877,0.8442,2.6711,426.1435,15.5549,22.8523,0.1529,1.1692,3
4083.7106,C,8.5961,14.025,59.6674,-999.25,120.9787,21.4046,0.019796,6.6442,0.7815,2.666,393.7271,16.6558,21.4046,0.8771,0.8216,3
4083.863,C,8.624,16.8474,57.1719,-999.25,122.5567,22.2882,0.019191,6.6978,0.8333,2.6654,210.3715,16.1915,22.2882,1.4725,0.6057,3
4084.0154,C,8.616,19.3776,55.7174,-999.25,124.4175,24.0676,0.021052,6.8759,0.9955,2.6661,63.319,14.1513,24.0676,1.5465,0.5222,3
4084.1678,C,8.6343,24.4712,57.3014,-999.25,126.8274,27.7906,0.033709,6.9823,1.2548,2.6596,24.5097,11.5737,27.7906,1.9623,0.3696,3
4084.3202,C,8.6133,36.1333,61.5442,-999.25,129.6696,38.3487,0.069885,7.214,1.7119,2.6589,11.3402,8.025,38.3487,3.4569,0.2466,5
4084.4726,C,8.5982,49.8712,65.8541,-999.25,133.1065,51.5374,0.158374,7.933,2.218,2.6653,6.6203,4.2864,51.5374,5.3461,0.1855,2
4084.625,C,8.5841,64.1645,68.8462,-999.25,136.6596,65.9295,0.213068,8.5684,2.7242,2.6506,4.819,2.0908,65.9295,7.3922,0.1965,2
4084.7774,C,8.5759,73.9397,69.3853,-999.25,139.5572,75.6886,0.227735,9.0682,3.0576,2.6242,4.2254,2.5561,75.6886,8.8424,0.1947,6
4084.9298,C,8.6186,78.235,69.2208,-999.25,141.2903,80.0538,0.223801,9.0683,3.1486,2.6225,4.1491,2.3046,80.0538,9.7001,0.2025,1
4085.0822,C,8.6399,78.7256,69.1409,-999.25,141.6471,80.557,0.214642,9.0672,3.1384,2.6157,4.5762,1.3183,80.557,9.8799,0.2039,1
4085.2346,C,8.5686,73.5219,69.1144,-999.25,141.422,75.2801,0.209383,8.8834,2.944,2.6151,5.7142,2.0453,75.2801,9.1748,0.1957,6
4085.387,C,8.5109,67.593,69.1183,-999.25,140.6994,69.2546,0.172588,7.8846,2.6977,2.6376,7.2765,4.4269,69.2546,8.4702,0.185,6
4085.5394,C,8.5079,60.7549,69.1923,-999.25,139.7042,62.3296,0.121287,6.7066,2.3139,2.6427,8.1668,4.9036,62.3296,8.0536,0.1753,2
4085.6918,C,8.5141,56.3872,69.3577,-999.25,138.7999,57.9345,0.088524,6.4283,2.0632,2.6361,7.9662,1.9691,57.9345,7.8097,0.1723,2
4085.8442,C,8.5504,53.9138,69.5191,-999.25,138.7523,59.2308,0.1091,7.5083,1.9666,2.6433,6.9568,0.957,59.2308,7.4911,0.592,2
4085.9966,C,8.5858,51.2578,69.6206,-999.25,139.2565,64.0615,0.158553,8.2326,1.8563,2.6494,6.3944,0.497,64.0615,7.1754,1.4255,2
4086.149,C,8.5215,44.7309,69.6844,-999.25,139.38,65.5574,0.175335,7.1494,1.6575,2.6504,7.245,2.267,65.5574,6.1125,2.3187,2
4086.3014,C,8.4539,37.675,69.869,-999.25,139.0588,63.0398,0.136017,5.7362,1.4706,2.6515,8.5789,4.7545,63.0398,4.8524,2.824,5
4086.4538,C,8.4579,36.6148,70.189,-999.25,138.9108,59.2488,0.100297,5.6544,1.4636,2.6494,8.9263,7.6045,59.2488,4.5793,2.5199,5
4086.6062,C,8.4525,42.7947,70.4726,-999.25,139.8223,59.806,0.092482,6.582,1.637,2.649,7.7177,4.5116,59.806,5.6445,1.8939,2
4086.7586,C,8.4551,65.9037,70.8192,-999.25,140.8384,70.535,0.127079,7.7759,2.4527,2.6398,5.5995,2.2749,70.535,8.9638,0.5156,2
4086.911,C,8.5087,85.3279,71.5656,-999.25,141.426,87.2795,0.178115,8.3044,3.1686,2.6115,4.0909,1.0255,87.2795,11.6333,0.2173,3
4087.0634,C,8.5966,98.061,73.0557,-999.25,141.425,100.1061,0.221304,8.5823,3.7659,2.5761,3.4423,0.5647,100.1061,12.8753,0.2277,4
4087.2158,C,8.6134,101.1011,74.6794,-999.25,141.9632,103.1522,0.26459,9.4682,3.9758,2.5446,3.348,0.3897,103.1522,12.9046,0.2284,4
